"ISSUEdtm","TARGETdtm","Power","U10","V10","U100","V100"
2012-11-03 12:00:00,2012-11-04 08:00:00,0.008813199,3.317087185,-1.518012813,7.720857918,-3.295764037
2012-11-03 12:00:00,2012-11-04 09:00:00,0,2.527466887,-1.0964248,6.876023964,-2.467640901
2012-11-03 12:00:00,2012-11-04 10:00:00,0,2.112746784,-1.246726045,5.44457591,-1.99721658
2012-11-03 12:00:00,2012-11-04 11:00:00,0,1.620504946,-1.960540629,4.047666816,-2.181103999
2012-11-03 12:00:00,2012-11-04 12:00:00,0,0.583916497,-2.316517263,2.671042509,-2.870681819
2012-11-03 12:00:00,2012-11-04 13:00:00,0.038809205,-0.099799791,-2.345367656,1.791121357,-3.700064458
2012-11-03 12:00:00,2012-11-04 14:00:00,0.016257869,-0.783092463,-2.283944237,0.654625066,-4.652878378
2012-11-03 12:00:00,2012-11-04 15:00:00,0.019817216,-1.126645071,-2.279756277,-0.882084585,-6.329276695
2012-11-03 12:00:00,2012-11-04 16:00:00,0.146599824,-0.876287992,-2.563606926,-1.081094789,-6.706497804
2012-11-03 12:00:00,2012-11-04 17:00:00,0.86138522,-0.116320817,-2.777658235,0.384892227,-6.884087709
2012-11-03 12:00:00,2012-11-04 18:00:00,0.77229582,1.166812167,-3.437494663,2.585517463,-8.369671342
2012-11-03 12:00:00,2012-11-04 19:00:00,0.514425322,0.552145294,-4.24995898,2.052630634,-9.236839067
2012-11-03 12:00:00,2012-11-04 20:00:00,0.621370152,-0.972448833,-3.547312291,-1.80257531,-8.463504305
2012-11-03 12:00:00,2012-11-04 21:00:00,0.241424677,-0.672105061,-3.976345567,-1.041621691,-8.717923885
2012-11-03 12:00:00,2012-11-04 22:00:00,0.117188234,-0.679306533,-5.348600591,-0.810813713,-9.988132528
2012-11-03 12:00:00,2012-11-04 23:00:00,0.164928104,0.577985872,-6.019604913,1.384329149,-10.51208572
2012-11-03 12:00:00,2012-11-05 00:00:00,0.636688269,0.242058353,-6.156876948,0.929292042,-10.48941467
2012-11-04 12:00:00,2012-11-05 01:00:00,0.665257006,2.256370738,-3.647341966,4.463847196,-6.490110803
2012-11-04 12:00:00,2012-11-05 02:00:00,0.594117079,2.273388583,-2.923035443,4.625286147,-4.917466228
2012-11-04 12:00:00,2012-11-05 03:00:00,0.562259166,0.92192263,-3.863306765,1.689787886,-5.870456088
2012-11-04 12:00:00,2012-11-05 04:00:00,0.748707813,-0.212462029,-4.78025228,-0.100031951,-7.811829557
2012-11-04 12:00:00,2012-11-05 05:00:00,0.817780254,0.819815559,-6.750880799,1.357761777,-11.02368008
2012-11-04 12:00:00,2012-11-05 06:00:00,0.939385369,-0.66530274,-6.226050142,-0.789376273,-10.09604694
2012-11-04 12:00:00,2012-11-05 07:00:00,0.863546638,-0.69933843,-7.268874581,-0.782380585,-11.79494682
2012-11-04 12:00:00,2012-11-05 08:00:00,0.466779429,-0.493879079,-7.002638646,-0.429905541,-11.66605019
2012-11-04 12:00:00,2012-11-05 09:00:00,0.477868615,0.875434858,-6.978106332,1.751672817,-12.14201686
2012-11-04 12:00:00,2012-11-05 10:00:00,0.190959492,0.742197582,-6.568698203,1.565479894,-11.56409507
2012-11-04 12:00:00,2012-11-05 11:00:00,0.292735645,0.68865363,-5.424527155,1.327626506,-10.09816
2012-11-04 12:00:00,2012-11-05 12:00:00,0.170472696,1.243601412,-3.791318499,2.491063213,-8.070151088
2012-11-04 12:00:00,2012-11-05 13:00:00,0.171788361,1.622144701,-2.256239099,3.748672642,-5.751596488
2012-11-04 12:00:00,2012-11-05 14:00:00,0.080443562,2.121473184,-0.941548359,5.197318163,-2.601552952
2012-11-04 12:00:00,2012-11-05 15:00:00,0.123954512,3.211445418,0.518727591,6.221379243,1.191917218
2012-11-04 12:00:00,2012-11-05 16:00:00,0.123578609,4.399789098,0.476097668,7.157187029,0.785153253
2012-11-04 12:00:00,2012-11-05 17:00:00,0.159947371,3.840690622,-0.969700195,6.19985405,-1.453105083
2012-11-04 12:00:00,2012-11-05 18:00:00,0.199793246,3.329740196,-1.404042807,5.632665201,-1.993520065
2012-11-04 12:00:00,2012-11-05 19:00:00,0.181843806,2.265087195,-1.798168511,4.402500394,-2.906361794
2012-11-04 12:00:00,2012-11-05 20:00:00,0.196222154,1.275976825,-2.63427804,3.009820376,-4.470025866
2012-11-04 12:00:00,2012-11-05 21:00:00,0.196879989,1.654935183,-2.921426767,3.126594551,-4.814982839
2012-11-04 12:00:00,2012-11-05 22:00:00,0.216051117,2.35142163,-2.670071088,3.443553025,-3.813392609
2012-11-04 12:00:00,2012-11-05 23:00:00,0.40691663,3.387019772,-1.953807947,4.650040119,-2.679207891
2012-11-04 12:00:00,2012-11-06 00:00:00,0.669861839,4.164029682,-1.675909109,5.694550133,-2.266104748
2012-11-05 12:00:00,2012-11-06 01:00:00,0.56348086,4.039399522,-1.268668297,5.418867804,-1.8105199
2012-11-05 12:00:00,2012-11-06 02:00:00,0.412085324,3.998221811,-1.201704825,5.406938237,-1.686183079
2012-11-05 12:00:00,2012-11-06 03:00:00,0.367070756,3.904636106,-1.208185161,5.271563595,-1.695704367
2012-11-05 12:00:00,2012-11-06 04:00:00,0.4542806,3.584365026,-0.993038008,4.812534636,-1.426307922
2012-11-05 12:00:00,2012-11-06 05:00:00,0.40165397,3.420901994,-0.828437475,4.576536696,-1.211798902
2012-11-05 12:00:00,2012-11-06 06:00:00,0.439056463,3.244960868,-0.669021211,4.385144961,-0.995049579
2012-11-05 12:00:00,2012-11-06 07:00:00,0.417441966,3.06694006,-0.173059499,4.227467217,-0.352642671
2012-11-05 12:00:00,2012-11-06 08:00:00,0.389061173,2.205119699,0.134972469,4.05889726,0.199031963
2012-11-05 12:00:00,2012-11-06 09:00:00,0.226294516,1.879441444,0.179038754,4.435456609,0.499792651
2012-11-05 12:00:00,2012-11-06 10:00:00,0.111831593,2.144808911,0.386409504,4.689608237,1.099633801
2012-11-05 12:00:00,2012-11-06 11:00:00,0.036650689,2.010877368,0.569154978,4.643446002,1.492806992
2012-11-05 12:00:00,2012-11-06 12:00:00,0.033549477,1.864051795,1.086285786,3.758583398,1.944228062
2012-11-05 12:00:00,2012-11-06 13:00:00,0.075274879,1.379901746,1.532132899,2.424028017,1.830532681
2012-11-05 12:00:00,2012-11-06 14:00:00,0.060050746,0.644110135,1.241381827,1.759084372,1.514089871
2012-11-05 12:00:00,2012-11-06 15:00:00,0.082698995,0.1395792,0.681048778,1.320802484,1.007781375
2012-11-05 12:00:00,2012-11-06 16:00:00,0.061648338,0.733536476,0.295684801,1.531385261,0.704780383
2012-11-05 12:00:00,2012-11-06 17:00:00,0.103279763,1.802493198,-0.039564579,2.586373853,0.532837122
2012-11-05 12:00:00,2012-11-06 18:00:00,0.103937598,2.058710062,-0.106096028,3.13772728,0.439304468
2012-11-05 12:00:00,2012-11-06 19:00:00,0.096231553,2.150216085,-0.122512879,3.562004895,0.463387726
2012-11-05 12:00:00,2012-11-06 20:00:00,0.105817118,1.300873818,-0.052525251,3.538145762,0.443785074
2012-11-05 12:00:00,2012-11-06 21:00:00,0.086833944,1.257200488,-0.149298268,2.609714308,0.295925071
2012-11-05 12:00:00,2012-11-06 22:00:00,0.038436237,1.011382036,-0.104799961,1.457733157,-0.040680467
2012-11-05 12:00:00,2012-11-06 23:00:00,0.006384504,1.313351912,-0.074126371,1.773088646,-0.092767513
2012-11-05 12:00:00,2012-11-07 00:00:00,0.007048209,1.893999221,-0.106096028,2.495086737,-0.193021076
2012-11-06 12:00:00,2012-11-07 01:00:00,0.067286909,1.835546972,0.365373201,2.398625425,0.360191655
2012-11-06 12:00:00,2012-11-07 02:00:00,0.142749741,2.487377161,0.283447454,3.230376067,0.273397905
2012-11-06 12:00:00,2012-11-07 03:00:00,0.171694386,3.034050606,0.097088887,3.978951645,0.05556261
2012-11-06 12:00:00,2012-11-07 04:00:00,0.218588474,3.011390566,0.346017118,4.02096354,0.388555626
2012-11-06 12:00:00,2012-11-07 05:00:00,0.219716191,3.289330109,0.98206701,4.369365212,1.383563718
2012-11-06 12:00:00,2012-11-07 06:00:00,0.168311247,3.222766244,2.730416465,4.461027528,3.8614402
2012-11-06 12:00:00,2012-11-07 07:00:00,0.173949813,2.584390453,2.595374025,3.687838921,3.608433581
2012-11-06 12:00:00,2012-11-07 08:00:00,0.132506337,1.92406275,2.16999034,3.165872956,3.467748286
2012-11-06 12:00:00,2012-11-07 09:00:00,0.090780939,0.982962998,2.0534037,2.08756766,4.52912807
2012-11-06 12:00:00,2012-11-07 10:00:00,0.10412555,0.406194188,1.977779934,0.831030082,4.922819984
2012-11-06 12:00:00,2012-11-07 11:00:00,0.030918145,-0.278209807,1.838686221,-0.839261003,4.728810424
2012-11-06 12:00:00,2012-11-07 12:00:00,0.035053095,-0.877284592,1.38404334,-2.335139071,3.595386154
2012-11-06 12:00:00,2012-11-07 13:00:00,0.070106193,-1.224620505,1.090100962,-2.683116381,2.164140192
2012-11-06 12:00:00,2012-11-07 14:00:00,0.06869655,-1.232055831,0.760597409,-3.068437596,1.626926587
2012-11-06 12:00:00,2012-11-07 15:00:00,0.065219433,-1.716768231,0.749343872,-2.454809317,0.919529158
2012-11-06 12:00:00,2012-11-07 16:00:00,0.097265293,-1.198419835,0.164610107,-1.601416183,0.241062978
2012-11-06 12:00:00,2012-11-07 17:00:00,0.078376091,-0.172699,-0.096471943,-0.372462173,0.00734386
2012-11-06 12:00:00,2012-11-07 18:00:00,0.026595245,0.887365958,-0.034352421,1.176461216,0.259783199
2012-11-06 12:00:00,2012-11-07 19:00:00,0.022084389,1.790580956,0.002109038,2.655364782,0.728923274
2012-11-06 12:00:00,2012-11-07 20:00:00,0.022460296,1.730390227,0.250136986,3.5690174,1.000650114
2012-11-06 12:00:00,2012-11-07 21:00:00,0.001485998,3.214976856,1.008175215,4.382944814,1.347825115
2012-11-06 12:00:00,2012-11-07 22:00:00,0,2.622629269,0.677771379,3.542282558,0.944489452
2012-11-06 12:00:00,2012-11-07 23:00:00,0,2.840378083,0.570187568,3.74215733,0.773171069
2012-11-06 12:00:00,2012-11-08 00:00:00,0,2.928185735,0.097088887,3.915297259,0.167316654
2012-11-07 12:00:00,2012-11-08 01:00:00,0,4.007075147,-0.357428375,5.375205907,-0.526655293
2012-11-07 12:00:00,2012-11-08 02:00:00,0,4.275651042,-0.513447449,5.769029658,-0.75824385
2012-11-07 12:00:00,2012-11-08 03:00:00,0,4.165985462,-0.290067758,5.596455205,-0.459419905
2012-11-07 12:00:00,2012-11-08 04:00:00,0,4.252251062,0.036334052,5.775667137,0.049825901
2012-11-07 12:00:00,2012-11-08 05:00:00,0.01418746,4.949011675,1.322129349,7.003600741,1.826583274
2012-11-07 12:00:00,2012-11-08 06:00:00,0.115966542,4.834107293,1.112122721,6.712879163,1.52651423
2012-11-07 12:00:00,2012-11-08 07:00:00,0.246687337,4.362615149,1.652493548,6.10886858,2.417383116
2012-11-07 12:00:00,2012-11-08 08:00:00,0.345550225,3.51812033,1.228022605,5.09067931,1.927436356
2012-11-07 12:00:00,2012-11-08 09:00:00,0.450521566,1.735181518,0.32707436,3.837080787,0.921395741
2012-11-07 12:00:00,2012-11-08 10:00:00,0.385584055,1.77394865,-0.26728402,4.254356963,0.022433706
2012-11-07 12:00:00,2012-11-08 11:00:00,0.189079969,2.104342405,-0.11671323,5.610172662,0.103365191
2012-11-07 12:00:00,2012-11-08 12:00:00,0.518466299,1.991533543,-0.557529029,5.463705626,-1.0284305
2012-11-07 12:00:00,2012-11-08 13:00:00,0.550136248,2.538464431,-0.824495002,6.461539961,-1.647245087
2012-11-07 12:00:00,2012-11-08 14:00:00,0.849262272,2.735443371,-0.986952959,6.50269233,-1.932995484
2012-11-07 12:00:00,2012-11-08 15:00:00,0.864392437,3.30891752,-1.10780583,6.863771184,-1.968480828
2012-11-07 12:00:00,2012-11-08 16:00:00,0.881965968,3.542218818,-0.939404289,7.165997726,-1.448651673
2012-11-07 12:00:00,2012-11-08 17:00:00,0.951226373,3.680173927,-0.831429183,7.366892088,-1.164146375
2012-11-07 12:00:00,2012-11-08 18:00:00,0.943896224,3.911030451,-0.884921437,7.646551201,-1.24943571
2012-11-07 12:00:00,2012-11-08 19:00:00,0.941264905,4.016854243,-0.839353961,7.841250583,-1.134886531
2012-11-07 12:00:00,2012-11-08 20:00:00,0.946057684,4.31302116,-0.736331842,7.748325878,-0.838552785
2012-11-07 12:00:00,2012-11-08 21:00:00,0.781881384,7.421726031,0.917470351,10.84891354,1.052131217
2012-11-07 12:00:00,2012-11-08 22:00:00,0.459261336,7.059550214,1.778299405,10.38252002,2.642746174
2012-11-07 12:00:00,2012-11-08 23:00:00,0.44836011,7.261767955,2.50688372,10.44225733,3.607075947
2012-11-07 12:00:00,2012-11-09 00:00:00,0.38868527,6.990398032,2.926896975,10.0121487,4.223400333
2012-11-08 12:00:00,2012-11-09 01:00:00,0.330420067,6.981411134,3.935785642,9.951841506,5.696882148
2012-11-08 12:00:00,2012-11-09 02:00:00,0.264260869,6.591970457,4.227417021,9.333309139,6.121476791
2012-11-08 12:00:00,2012-11-09 03:00:00,0.22206559,5.686294466,4.313305131,8.058615061,6.170152696
2012-11-08 12:00:00,2012-11-09 04:00:00,0.239169246,4.879488104,4.422970175,6.873290678,6.197716161
2012-11-08 12:00:00,2012-11-09 05:00:00,0.304482656,4.434574773,4.535061437,6.192669892,6.323217892
2012-11-08 12:00:00,2012-11-09 06:00:00,0.33662249,4.139097981,4.565146538,5.852594682,6.463381041
2012-11-08 12:00:00,2012-11-09 07:00:00,0.344704438,3.761732985,4.486051838,5.354005854,6.434644663
2012-11-08 12:00:00,2012-11-09 08:00:00,0.282210312,3.19115711,4.271088941,4.733121653,6.388901041
2012-11-08 12:00:00,2012-11-09 09:00:00,0.255239161,2.290764229,3.450542083,3.951842368,6.112093484
2012-11-08 12:00:00,2012-11-09 10:00:00,0.159665441,1.840567788,2.864853108,3.433968501,5.580763723
2012-11-08 12:00:00,2012-11-09 11:00:00,0.14613288,1.359427418,2.154456538,2.987120023,5.057644356
2012-11-08 12:00:00,2012-11-09 12:00:00,0.171788364,1.193009455,1.844385904,2.657392883,4.581441524
2012-11-08 12:00:00,2012-11-09 13:00:00,0.092472507,1.11036652,1.780818998,2.325784276,4.235432077
2012-11-08 12:00:00,2012-11-09 14:00:00,0.033643455,0.924325577,1.870589056,1.712896311,3.974458851
2012-11-08 12:00:00,2012-11-09 15:00:00,0.005162811,0.556394706,1.334880167,1.195492811,3.610269246
2012-11-08 12:00:00,2012-11-09 16:00:00,0,0.619792025,1.337306385,0.999349848,3.355747043
2012-11-08 12:00:00,2012-11-09 17:00:00,0,0.756020789,1.453764839,1.01816452,3.341085626
2012-11-08 12:00:00,2012-11-09 18:00:00,0,0.818286013,2.005972009,0.672444909,3.436678066
2012-11-08 12:00:00,2012-11-09 19:00:00,0,1.1450841,1.948713269,0.734062962,3.163389249
2012-11-08 12:00:00,2012-11-09 20:00:00,0,1.158291875,1.178631741,1.11882302,2.677216653
2012-11-08 12:00:00,2012-11-09 21:00:00,0,0.527337601,1.072848646,0.710544621,1.780524375
2012-11-08 12:00:00,2012-11-09 22:00:00,0,-0.91004567,1.694445644,-1.236303641,2.236201223
2012-11-08 12:00:00,2012-11-09 23:00:00,0,-1.094954518,1.216480739,-1.467253749,1.551806266
2012-11-08 12:00:00,2012-11-10 00:00:00,0,-0.737967232,0.907865836,-0.967724188,1.125452253
2012-11-09 12:00:00,2012-11-10 01:00:00,0,-1.088393648,0.668801677,-1.409933251,0.76575869
2012-11-09 12:00:00,2012-11-10 02:00:00,0,-0.671243267,0.791127607,-0.852608862,0.920698225
2012-11-09 12:00:00,2012-11-10 03:00:00,0,-0.251440704,0.903967035,-0.283209111,1.071099782
2012-11-09 12:00:00,2012-11-10 04:00:00,0.020660065,0.038783812,0.987847672,0.110633457,1.164452473
2012-11-09 12:00:00,2012-11-10 05:00:00,0.102809883,0.098647355,1.150116762,0.169616955,1.369958049
2012-11-09 12:00:00,2012-11-10 06:00:00,0.131848505,0.085386443,1.296907877,0.119922197,1.561201409
2012-11-09 12:00:00,2012-11-10 07:00:00,0.103467722,0.099405121,1.571517105,0.107846835,1.93915015
2012-11-09 12:00:00,2012-11-10 08:00:00,0.052344703,0.014156405,1.833144807,-0.00408248,2.868787362
2012-11-09 12:00:00,2012-11-10 09:00:00,0.113617138,-0.321155209,1.805683884,-1.01191075,3.913818873
2012-11-09 12:00:00,2012-11-10 10:00:00,0.21069448,-1.524867071,1.699834508,-2.964868297,3.157273108
2012-11-09 12:00:00,2012-11-10 11:00:00,0.295179021,-2.077278747,0.692767574,-4.650310137,1.467200436
2012-11-09 12:00:00,2012-11-10 12:00:00,0.282492242,-2.187154869,0.424649109,-4.690716155,0.318443713
2012-11-09 12:00:00,2012-11-10 13:00:00,0.201578794,-2.181471622,0.249897782,-4.612226303,-0.255286366
2012-11-09 12:00:00,2012-11-10 14:00:00,0.225072827,-2.141688888,-0.002742709,-4.44920892,-0.823830184
2012-11-09 12:00:00,2012-11-10 15:00:00,0.204773983,-2.083340878,-0.352744653,-4.200270692,-1.770971026
2012-11-09 12:00:00,2012-11-10 16:00:00,0.20608965,-2.029160583,-0.743688337,-3.696356557,-2.939176226
2012-11-09 12:00:00,2012-11-10 17:00:00,0.248096978,-1.84881219,-1.242977843,-3.46599581,-4.179989074
2012-11-09 12:00:00,2012-11-10 18:00:00,0.354571932,-1.569954169,-1.653393817,-3.234706188,-5.266510669
2012-11-09 12:00:00,2012-11-10 19:00:00,0.479748144,-1.286170668,-2.037347448,-2.738223045,-6.139747298
2012-11-09 12:00:00,2012-11-10 20:00:00,0.567427862,-1.047474264,-2.435281185,-2.120521847,-6.716070507
2012-11-09 12:00:00,2012-11-10 21:00:00,0.563950748,-1.084225933,-3.695987189,-1.491674161,-6.541682494
2012-11-09 12:00:00,2012-11-10 22:00:00,0.466027625,-0.678442047,-4.063963555,-0.893479317,-6.176699404
2012-11-09 12:00:00,2012-11-10 23:00:00,0.552015785,-0.179074016,-4.887791241,-0.168957611,-7.000018275
2012-11-09 12:00:00,2012-11-11 00:00:00,0.572596545,0.258536056,-5.66768145,0.408802005,-8.011339091
2012-11-10 12:00:00,2012-11-11 01:00:00,0.647871433,-0.11850898,-5.758826075,-0.162313164,-8.083371462
2012-11-10 12:00:00,2012-11-11 02:00:00,0.647871417,-0.100220969,-5.576338742,-0.13633771,-7.783846414
2012-11-10 12:00:00,2012-11-11 03:00:00,0.578141141,-0.164229008,-5.566384887,-0.219555369,-7.782005072
2012-11-10 12:00:00,2012-11-11 04:00:00,0.537637431,-0.110126975,-5.635113883,-0.141629006,-7.939132965
2012-11-10 12:00:00,2012-11-11 05:00:00,0.458885428,-0.065168948,-5.741288332,-0.038208215,-8.233133985
2012-11-10 12:00:00,2012-11-11 06:00:00,0.425054032,-0.461409188,-5.653599613,-0.601971782,-8.449184839
2012-11-10 12:00:00,2012-11-11 07:00:00,0.336998399,-0.478935199,-4.789510238,-0.731849054,-8.24418204
2012-11-10 12:00:00,2012-11-11 08:00:00,0.271497031,-0.57875726,-3.398340564,-1.00699646,-7.688710385
2012-11-10 12:00:00,2012-11-11 09:00:00,0.071233905,-0.79402239,-3.252350698,-1.450503293,-8.219017026
2012-11-10 12:00:00,2012-11-11 10:00:00,0.080067663,-1.036719538,-3.757153322,-1.868515698,-9.005884056
2012-11-10 12:00:00,2012-11-11 11:00:00,0.204398076,-1.197501635,-4.435911404,-2.121054838,-9.963382158
2012-11-10 12:00:00,2012-11-11 12:00:00,0.773987394,-1.144923603,-5.164912753,-1.995506809,-10.82942692
2012-11-10 12:00:00,2012-11-11 13:00:00,0.826050168,-0.874032439,-5.610466243,-1.417793461,-11.28669364
2012-11-10 12:00:00,2012-11-11 14:00:00,0.878582841,-0.858411429,-5.961695111,-1.335537856,-11.69178899
2012-11-10 12:00:00,2012-11-11 15:00:00,0.868621361,-0.872889438,-6.364589224,-1.368728714,-12.10486349
2012-11-10 12:00:00,2012-11-11 16:00:00,0.716474009,-0.62866829,-6.4209944,-0.945906039,-12.16562779
2012-11-10 12:00:00,2012-11-11 17:00:00,0.543369977,-0.140225994,-6.528590828,-0.099298636,-12.26260516
2012-11-10 12:00:00,2012-11-11 18:00:00,0.129311157,1.410825948,-5.841774863,2.177401841,-11.28853498
2012-11-10 12:00:00,2012-11-11 19:00:00,0.566676058,3.005692915,-3.662354707,6.235345054,-7.346220679
2012-11-10 12:00:00,2012-11-11 20:00:00,0.687435374,1.558273037,-2.849930577,4.184246209,-6.056053365
2012-11-10 12:00:00,2012-11-11 21:00:00,0.659336516,3.662918314,-1.133127662,6.980936801,-2.559957731
2012-11-10 12:00:00,2012-11-11 22:00:00,0.632929224,5.744322577,1.385197543,8.144540954,2.104776613
2012-11-10 12:00:00,2012-11-11 23:00:00,0.739498146,5.876910657,2.310906017,8.136363496,3.379599406
2012-11-10 12:00:00,2012-11-12 00:00:00,0.592707443,4.638659906,3.62481482,6.411881939,4.979112261
2012-11-11 12:00:00,2012-11-12 01:00:00,0.371205702,3.804825663,4.13164294,5.288930881,5.699193481
2012-11-11 12:00:00,2012-11-12 02:00:00,0.283995858,3.291738521,3.869437696,4.541352588,5.253879046
2012-11-11 12:00:00,2012-11-12 03:00:00,0.28446574,3.442764956,3.706228309,4.67737177,4.982914651
2012-11-11 12:00:00,2012-11-12 04:00:00,0.347617698,3.582917487,4.000094391,4.90617923,5.403797871
2012-11-11 12:00:00,2012-11-12 05:00:00,0.331453805,3.281670092,4.178465305,4.512356251,5.660325638
2012-11-11 12:00:00,2012-11-12 06:00:00,0.316041717,2.894236944,4.297973818,3.996221448,5.850222816
2012-11-11 12:00:00,2012-11-12 07:00:00,0.284371762,2.597419657,4.534315279,3.639830104,6.30664235
2012-11-11 12:00:00,2012-11-12 08:00:00,0.269241608,2.062181971,4.567759826,2.981876853,6.597040666
2012-11-11 12:00:00,2012-11-12 09:00:00,0.300441678,1.379139747,3.856059877,2.304944181,6.554286039
2012-11-11 12:00:00,2012-11-12 10:00:00,0.270275346,0.928476865,3.232207604,1.737143178,6.313305409
2012-11-11 12:00:00,2012-11-12 11:00:00,0.201766748,0.572859953,2.932990395,1.091315667,5.999586386
2012-11-11 12:00:00,2012-11-12 12:00:00,0.08730382,0.228519681,2.547263292,0.430726385,5.544277362
2012-11-11 12:00:00,2012-11-12 13:00:00,0.056009773,-0.026815678,2.388959106,-0.132856969,5.296078419
2012-11-11 12:00:00,2012-11-12 14:00:00,0.073489332,-0.216907618,2.261869829,-0.536696865,4.977362102
2012-11-11 12:00:00,2012-11-12 15:00:00,0.043041065,-0.280540089,1.964882257,-0.727545484,4.460419783
2012-11-11 12:00:00,2012-11-12 16:00:00,0.016351846,-0.29181673,1.778930578,-0.765504326,4.166689937
2012-11-11 12:00:00,2012-11-12 17:00:00,0.012398976,-0.275707243,1.702231085,-0.80029993,4.068965074
2012-11-11 12:00:00,2012-11-12 18:00:00,0,-0.215699406,1.569344754,-0.737562401,4.00177923
2012-11-11 12:00:00,2012-11-12 19:00:00,0,-0.207241926,1.608586355,-0.760759471,4.154474329
2012-11-11 12:00:00,2012-11-12 20:00:00,0,-0.374377847,2.044257314,-0.965315449,4.441541116
2012-11-11 12:00:00,2012-11-12 21:00:00,0,-1.383234433,3.361972444,-1.979660045,4.695847864
2012-11-11 12:00:00,2012-11-12 22:00:00,0,-1.781541485,3.062309308,-2.442019822,4.151698055
2012-11-11 12:00:00,2012-11-12 23:00:00,0.003653321,-1.678440772,2.880370975,-2.26382415,3.828539699
2012-11-11 12:00:00,2012-11-13 00:00:00,0.020956675,-1.501639158,2.644921368,-1.981241664,3.480950127
2012-11-12 12:00:00,2012-11-13 01:00:00,0.011650103,-1.126687483,2.544409539,-1.530127082,3.292674388
2012-11-12 12:00:00,2012-11-13 02:00:00,0.076684521,-1.139606905,2.679536149,-1.541445443,3.456527913
2012-11-12 12:00:00,2012-11-13 03:00:00,0.201954696,-1.10578842,2.740028875,-1.491743077,3.533128168
2012-11-12 12:00:00,2012-11-13 04:00:00,0.305046509,-1.111488164,2.708604082,-1.486822051,3.49406711
2012-11-12 12:00:00,2012-11-13 05:00:00,0.361902073,-1.174565339,2.635148628,-1.596068834,3.378913085
2012-11-12 12:00:00,2012-11-13 06:00:00,0.381731033,-0.991033561,2.829982345,-1.371670036,3.669588224
2012-11-12 12:00:00,2012-11-13 07:00:00,0.30241518,-1.049930922,3.052312756,-1.48485364,4.073388243
2012-11-12 12:00:00,2012-11-13 08:00:00,0.181185971,-1.118707841,3.083344739,-1.787988859,4.573065402
2012-11-12 12:00:00,2012-11-13 09:00:00,0.130156936,-0.696926737,2.837052924,-1.661026381,5.929549384
2012-11-12 12:00:00,2012-11-13 10:00:00,0.106944834,-1.212183653,3.246753663,-2.496616641,6.504304938
2012-11-12 12:00:00,2012-11-13 11:00:00,0.082417062,-1.664743378,2.658717223,-3.542334723,5.447119965
2012-11-12 12:00:00,2012-11-13 12:00:00,0.1228268,-1.703121659,2.023543594,-3.804625424,4.398051574
2012-11-12 12:00:00,2012-11-13 13:00:00,0.069636311,-1.906032569,1.522318145,-4.351843545,3.336301023
2012-11-12 12:00:00,2012-11-13 14:00:00,0.131942483,-1.947830696,1.010879638,-4.885774895,2.345063289
2012-11-12 12:00:00,2012-11-13 15:00:00,0.179494405,-2.005968091,0.502190801,-5.256820276,1.136199665
2012-11-12 12:00:00,2012-11-13 16:00:00,0.117564137,-1.893873113,0.119593946,-5.053089788,0.131772483
2012-11-12 12:00:00,2012-11-13 17:00:00,0.048115778,-1.984309062,-0.053242416,-4.581163369,-0.406965733
2012-11-12 12:00:00,2012-11-13 18:00:00,0.035053092,-2.048526185,-0.111378283,-4.387767037,-0.589081571
2012-11-12 12:00:00,2012-11-13 19:00:00,0.003753173,-2.08234467,-0.107842994,-3.99310073,-0.580964987
2012-11-12 12:00:00,2012-11-13 20:00:00,0,-1.584946953,-0.184048117,-4.030500529,-0.66213082
2012-11-12 12:00:00,2012-11-13 21:00:00,0,-1.857394748,-0.126697869,-2.912935464,-0.294855427
2012-11-12 12:00:00,2012-11-13 22:00:00,0,-1.499450784,-0.156944233,-1.989258833,-0.270505677
2012-11-12 12:00:00,2012-11-13 23:00:00,0,-0.691226992,-0.051278366,-0.838230789,-0.136074766
2012-11-12 12:00:00,2012-11-14 00:00:00,0,0.004901821,0.202084028,0.086430047,0.18655942
2012-11-13 12:00:00,2012-11-14 01:00:00,0,0.462286045,0.95734261,0.631141189,1.142458411
2012-11-13 12:00:00,2012-11-14 02:00:00,0.034853396,0.79155169,1.168640318,1.051407123,1.39684842
2012-11-13 12:00:00,2012-11-14 03:00:00,0.125176202,0.919643099,1.476519214,1.212306037,1.781416686
2012-11-13 12:00:00,2012-11-14 04:00:00,0.089653227,1.252052092,1.848082648,1.648306566,2.283145383
2012-11-13 12:00:00,2012-11-14 05:00:00,0.075180903,1.480730619,2.067815395,1.958937908,2.589064286
2012-11-13 12:00:00,2012-11-14 06:00:00,0.101870125,1.5357392,2.355871951,2.058421149,3.071808653
2012-11-13 12:00:00,2012-11-14 07:00:00,0.036556713,1.471693495,2.373585531,2.007664393,3.22856497
2012-11-13 12:00:00,2012-11-14 08:00:00,0.123390656,0.973865843,2.099025036,1.734085482,3.882710709
2012-11-13 12:00:00,2012-11-14 09:00:00,0.090029131,0.319656654,2.419978241,0.552468218,5.411762813
2012-11-13 12:00:00,2012-11-14 10:00:00,0.097359266,-0.32551541,2.336049611,-0.916432281,5.306535389
2012-11-13 12:00:00,2012-11-14 11:00:00,0.057419414,-0.683071183,1.53092521,-1.828023607,3.77314401
